"OBJECTID";"name";"adress";"okrug";"rayon";"form_of_incorporation";"submission";"tip_uchrezhdeniya";"vid_uchrezhdeniya";"telephone";"web_site";"e_mail";"ID"
152;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов области знаний ""Искусство"" № 1332";"117628, г.Москва, бульвар Дмитрия Донского, дом 6, корпус 1";"Юго-Западный административный округ";"район Северное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"714-97-81";"http://schuuz1332.mskobr.ru/";"Shkola1332@bk.ru";1099
153;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением предметов художественно-эстетического цикла № 1405 ""Вдохновение""";"117647, г.Москва, улица Академика Капицы, д.16";"Юго-Западный административный округ";"район Коньково";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"420-45-33";"http://schuuz1405.mskobr.ru";"sch1405@mail.ru";1102
154;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением физики и математики № 2007";"117042, г. Москва, ул. Горчакова, д. 9, корп. 1";"Юго-Западный административный округ";"район Южное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"716-29-35";"schuuz2007.mskobr.ru";"avbush@rambler.ru";1104
155;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка № 1265";"119333, г. Москва, ул. Фотиевой, 14, корп. 1";"Юго-Западный административный округ";"Гагаринский район";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"137-68-64";"http://schuuz1265.mskobr.ru";"sch1265@mosuzedu.ru";1110
156;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением французского языка № 1267";"117465, г.Москва, ул. Теплый Стан, дом 13, корп. 4";"Юго-Западный административный округ";"район Тёплый Стан";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"337-68-11";"schuuz1267.mskobr.ru";"1267@inbox.ru, 1267@1267.ru";1111
157;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с углубленным изучением экономики и информатики № 1355";"117623, г.Москва, ул. Джанкойская, д.7";"Юго-Западный административный округ";"район Южное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"712-59-63";"http://schu1355uz.mskobr.ru";"school1355@yandex.ru";1120
158;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным (русским) компонентом образования № 1107";"117593, г.Москва, Соловьиный проезд, дом 4, корпус 2";"Юго-Западный административный округ";"район Ясенево";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"426-95-11";"http://scheuz1107.mskobr.ru/";"gou1107@mail.ru";1126
159;"Государственное бюджетное образовательное учреждение города Москвы средняя общеобразовательная школа с этнокультурным корейским компонентом образования № 1086";"117279, г.Москва, ул.Введенского, д.32-А";"Юго-Западный административный округ";"район Коньково";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с этнокультурным (национальным) компонентом образования";"420-23-66";"http://scheuz1086.mskobr.ru/";"koreanschl@mosuzedu.ru";1133
160;"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Московская экспериментальная школа"" Департамента физической культуры и спорта города Москвы";"";"Юго-Западный административный округ";"район Черёмушки";"Государственное";"Департамент физической культуры и спорта";"Общеобразовательное учреждение";"Центр образования";"(495) 332-28-88";"";"mesh@mossport.ru";1140
161;"Государственное бюджетное образовательное учреждение города Москвы Центр образования ""Самбо-70"" Департамента физической культуры и спорта города Москвы";"";"Юго-Западный административный округ";"район Тёплый Стан";"Государственное";"Департамент физической культуры и спорта";"Общеобразовательное учреждение";"Центр образования";"(495) 339-69-44,(495) 339-77-11";"";"admin@sambo-70.ru";1142
162;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 109";"117513 г. Москва, ул. Академика Бакулева, д. 20";"Юго-Западный административный округ";"район Тёплый Стан";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(499) 737-48-58";"";"sc109@bk.ru";1148
163;"Государственное бюджетное образовательное учреждение города Москвы Центр образования № 117";"117393, г. Москва, ул. Академика Пилюгина, дом 18, корпус 1";"Юго-Западный административный округ";"Ломоносовский район";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"134-70-95";"http://couz117.mskobr.ru";"sch117@rambler.ru";1150
164;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 118";"119311, г.Москва, Ленинский проспект, д.76";"Юго-Западный административный округ";"Ломоносовский район";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"930-40-08";"http://www.couz118.mskobr.ru/";"co118@inbox.ru";1151
165;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1311 ""Тхия""";"119421, г.Москва, Ленинский проспект, дом 97, корпус 1";"Юго-Западный административный округ";"Обручевский район";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"(499) 132-32-56";"http://couz1311.mskobr.ru/";"";1155
166;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1445";"117574, г.Москва, улица Голубинская, дом 5, корпус 4";"Юго-Западный административный округ";"район Ясенево";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"423-38-22";"http://couz1445.mskobr.ru/";"jshev@mail.ru";1177
167;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1445";"117574, г.Москва, улица Голубинская, дом 5, корпус 4";"Юго-Западный административный округ";"район Ясенево";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"423-38-22";"http://couz1445.mskobr.ru/";"jshev@mail.ru";1178
168;"Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1456";"117623, г.Москва, ул. 3-я Железногорская, дом 11А";"Юго-Западный административный округ";"район Южное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"712-79-98";"";"center1456@mosuzedu.ru";1184
169;"Государственное бюджетное образовательное учреждение города Москвы Центр образования № 1613";"117628, г. Москва, ул. Ратная, дом 6 Б";"Юго-Западный административный округ";"район Северное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"711-16-45";"http://couz1613.mskobr.ru/";"sch1069@mosuzedu.ru";1216
170;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1681 ""Бутово-3""";"117216, г. Москва, бульвар Дмитрия Донского, д. 14А";"Юго-Западный административный округ";"район Северное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"711-51-63";"http://couz1681.mskobr.ru/";"center1681@mosuzedu.ru";1222
171;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1694 ""Ясенево""";"117593, г. Москва, Литовский бульвар, дом 11, корпус 6";"Юго-Западный административный округ";"район Ясенево";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"426-77-88";"";"info@co1694.ru";1225
172;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 170 имени А.П.Чехова";"""117485, г. Москва, Профсоюзная ул., дом 96 ""Б""";"Юго-Западный административный округ";"район Коньково";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"335-50-77";"http://couz170.mskobr.ru";"center170@mosuzedu.ru";1226
173;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1863";"117042, г. Москва, улица Поляны, дом 31А";"Юго-Западный административный округ";"район Южное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"716-80-45";"http://couz1863.mskobr.ru/";"center1863@mosuzedu.ru";1235
174;"Государственное бюджетное образовательное учреждение города Москвы центр образования № 1948 ""Лингвист-М""";"117420, г.Москва, ул. Новочеремушкинская, дом 64, корпус 2";"Юго-Западный административный округ";"район Зюзино";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"121-54-11";"http://www.couz1948.mskobr.ru";"secretary1@sch1948.ru";1242
175;"Государственное бюджетное образовательное учреждение города Москвы Центр образования № 2006";"117216, г.Москва, ул. Грина, дом 18, корпус 3, строение 1";"Юго-Западный административный округ";"район Северное Бутово";"Государственное";"Юго-Западное окружное управление образования";"Общеобразовательное учреждение";"Центр образования";"714-86-63";"http://couz2006.mskobr.ru/";"info@school2006.ru";1244
176;"Негосударственное некоммерческое образовательное учреждение ""Феникс - ВБ""";"";"Юго-Западный административный округ";"район Черёмушки";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 128-58-29,(499) 120-32-74";"noufeniksvb.mskobr.ru";"feniksschool@mail.ru";1291
177;"Негосударственное некоммерческое образовательное учреждение ""Школа при Андреевском монастыре""";"";"Юго-Западный административный округ";"Гагаринский район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(499) 135-71-00";"";"andreevskaya2@mail.ru";1292
178;"Негосударственное образовательное учреждение ""Британская международная школа """;"";"Юго-Западный административный округ";"район Черёмушки";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 421-21-49,(495) 421-82-11";"";"school5@bismoscow.com";1297
179;"Негосударственное образовательное учреждение Некоммерческая (частная) общеобразовательная Славяно-англо-американская школа ""Марина""";"";"Юго-Западный административный округ";"Ломоносовский район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(499) 134-15-47,(499) 134-50-35";"";"saasmar@mail.ru";1312
180;"Негосударственное образовательное учреждение образовательный центр ""Солнечный ветер""";"";"Юго-Западный административный округ";"район Тёплый Стан";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"500-82-59,338-25-55";"";"sunnywind@mtu-net.ru";1313
181;"Негосударственное образовательное учреждение средняя общеобразовательная школа Гимназия ""УТРО""";"";"Юго-Западный административный округ";"район Ясенево";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Гимназия";"(495) 423-36-55,421-90-00";"";"ankudryakova@mail.ru";1336
182;"Негосударственное образовательное учреждение Средняя общеобразовательная школа Образовательный центр ОАО ""Газпром""";"";"Юго-Западный административный округ";"район Черёмушки";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(495) 719-17-10";"nougazprom.mskobr.ru";"ocgaz@mail.ru";1338
183;"Негосударственное образовательное учреждение центр образования ""Православная классическая гимназия ""Радонеж""";"";"Юго-Западный административный округ";"район Ясенево";"Государственное";"Негосударственное";"Общеобразовательное учреждение";"Центр образования";"(495) 423-51-22";"";"info@gymnasia-radonezh.ru";1341
184;"Негосударственное образовательное учреждение Школа ""Ренессанс""";"";"Юго-Западный административный округ";"район Ясенево";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 514-74-67,(495) 934-60-00";"nourenesans.mskobr.ru";"school@ren-s.ru";1348
185;"Негосударственное образовательное учреждение Школа «Ника»";"117303  г.Москва ул.Одесская 21/29";"Юго-Западный административный округ";"район Зюзино";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"332-18-47,332-68-70";"nounika.mskobr.ru";"nou@nika-school.ru";1352
186;"Негосударственное образовательное частное учреждение средняя общеобразовательная школа ""Москвич""";"";"Юго-Западный административный округ";"Ломоносовский район";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 138-59-12";"noumoskvich.mskobr.ru";"info@licey-moskvich.ru";1356
187;"Негосударственное общеобразовательное учреждение средняя общеобразовательная школа с углубленным изучением иностранного языка (английского) “Промо-М”";"";"Юго-Западный административный округ";"район Тёплый Стан";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа с углубленным изучением отдельных предметов";"(495) 438-38-11";"noupromom.mskobr.ru";"info@promo-m.ru";1367
188;"Некоммерческое образовательное учреждение средняя общеобразовательная школа ""Наши Пенаты""";"";"Юго-Западный административный округ";"район Коньково";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 335-00-62,(495) 336-32-11";"";"nashipenaty@mail.ru";1380
189;"Частное учреждение средняя общеобразовательная школа «Данко»";"";"Юго-Западный административный округ";"район Южное Бутово";"Негосударственное";"Негосударственное";"Общеобразовательное учреждение";"Средняя общеобразовательная школа";"(495) 716-50-34";"noudanko.mskobr.ru";"dankonoy@mail.ru";1397
